Campo;Fuente1;Fuente2;Fuente3;Fuente4;Fuente5;Fuente6
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F1835;;;;;
campovx_11_fuente;F1835;Avaluaciones;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F1914;;;;;
campovx_11_fuente;F1914;;;;;
campovx_11_fuente;F1914;;;;;
campovx_11_fuente;DTE;;;;;
campovx_11_fuente;DTE;;;;;
campovx_11_fuente;DTE;;;;;
campovx_11_fuente;F1835;F22;Vector Renta;;;
campovx_11_fuente;F1835;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;Vector Renta;CVC;F1922;;;
campovx_11_fuente;Vector Renta;CVC;F1922;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F1824Bis;;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (Notificaciones fuera de plazo no pagadas);;;;;
campovx_11_fuente;F29 (Notificaciones fuera de plazo no pagadas);;;;;
campovx_11_fuente;F29bis (Notificaciones fuera de plazo no pagadas);;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F29 (Notificaciones fuera de plazo no pagadas);;;;;
campovx_11_fuente;F29 (Notificaciones fuera de plazo no pagadas);;;;;
campovx_11_fuente;F29 (Notificaciones fuera de plazo no pagadas);;;;;
campovx_11_fuente;F29 (Notificaciones fuera de plazo no pagadas);;;;;
campovx_11_fuente;F1828;;;;;
campovx_11_fuente;F29 (Notificaciones Fuera de Plazo No Pagadas);;;;;
campovx_11_fuente;F29 (Notificaciones Fuera de Plazo No Pagadas);;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;IEV;;;;;
campovx_11_fuente;Nomina SDF - Nomina Enajenación de Acciones Grandes Empresas (Departamento de Gestión del Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - Nomina Fiscalización RLI EERR Universidades (Departamento de Gestión del Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - Nomina Gasto BHE familiares (Departamento de Gestión del Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - Nomina Operaciones Intragrupo 1 (Departamento de Gestión del Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - Nomina Operaciones Intragrupo 2 (Departamento de Gestión del Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - Nomina Recepción de Facturas Exentas emitidas por familiares de socios de la empresa receptora (Departamento de Gestión del Cumplimiento Tributario);;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;Nomina SDF - Nomina modelo de riesgo PPUA (Departamento de Gestión del Cumplimiento Tributario);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F3500;;;;;
campovx_11_fuente;F3500;;;;;
campovx_11_fuente;Nomina SDF - Nomina autorizados a rectificar PPUA (Departamento de Análisis Masivo del Cumplimiento Tributario);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F29;Timbraje de Documento;DUS;;;
campovx_11_fuente;Portal Pymipe;;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;Portal Pymipe;;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);CVC;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F29 (Notificaciones Fuera de Plazo No Pagadas);CVC;;;;
campovx_11_fuente;F29 (Notificaciones Fuera de Plazo No Pagadas);;;;;
campovx_11_fuente;F29 (Notificaciones Fuera de Plazo No Pagadas);;;;;
campovx_11_fuente;F22;CVC;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F22;Vector Renta;CVC;;;
campovx_11_fuente;F22;Vector Renta;CVC;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F1909;;;;;
campovx_11_fuente;F1909;;;;;
campovx_11_fuente;F1909;;;;;
campovx_11_fuente;F1909;;;;;
campovx_11_fuente;F1909;;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F29 (SIN FILTROS: Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros);;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29 (Notificaciones Fuera de Plazo No Pagadas);;;;;
campovx_11_fuente;F29 (Notificaciones Fuera de Plazo No Pagadas);;;;;
campovx_11_fuente;F1895AT-2;;;;;
campovx_11_fuente;F1895AT-3;;;;;
campovx_11_fuente;F1895AT-4;;;;;
campovx_11_fuente;F1895AT-5;;;;;
campovx_11_fuente;F1895AT-2;;;;;
campovx_11_fuente;F1895AT-3;;;;;
campovx_11_fuente;F1895AT-4;;;;;
campovx_11_fuente;F1895AT-5;;;;;
campovx_11_fuente;F1895 AT-1;;;;;
campovx_11_fuente;F1895 AT-2;;;;;
campovx_11_fuente;F1895 AT-3;;;;;
campovx_11_fuente;F1895 AT-4;;;;;
campovx_11_fuente;F1895 AT-5;;;;;
campovx_11_fuente;F1895AT-2;;;;;
campovx_11_fuente;F1895AT-3;;;;;
campovx_11_fuente;F1895AT-2;;;;;
campovx_11_fuente;F1895AT-3;;;;;
campovx_11_fuente;F1895AT-2;;;;;
campovx_11_fuente;F1895AT-3;;;;;
campovx_11_fuente;F1895AT-4;;;;;
campovx_11_fuente;F1895AT-5;;;;;
campovx_11_fuente;F1895AT-2;;;;;
campovx_11_fuente;F1895AT-3;;;;;
campovx_11_fuente;F1895AT-4;;;;;
campovx_11_fuente;F1895AT-5;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;Timbraje de Documento;;;;;
campovx_11_fuente;Nómina de Fiscalización;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F1812;F1887;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;Nomina SDF - Nomina 24T (Departamento de Gestión del Cumplimiento Tributario);;;;;
campovx_11_fuente;F1811;;;;;
campovx_11_fuente;F1811;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F22AT-1;;;;;
campovx_11_fuente;F1821AT2017;Vector RentaAT;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;Timbraje de Documento;;;;;
campovx_11_fuente;Timbraje de Documento;;;;;
campovx_11_fuente;F1900;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;Vector RentaAT_Anteriores;Vector RentaAT;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;DTE;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;DTE;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;DTE;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F1835;;;;;
campovx_11_fuente;F1890;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F1929;F1851AT -1;F1852AT-1;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F1835;;;;;
campovx_11_fuente;F1897;Avaluaciones;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F1879;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F1879;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;RIAC;F22Sociedad;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;Nómina de Naves Marítimas (o Artefacto Naval) (TRANSFERENCIA_NAVES.DAT);Tabla de Moneda;Tabla de Cambios;;;
campovx_11_fuente;Nómina de Naves Marítimas (o Artefacto Naval) (TRANSFERENCIA_NAVES.DAT);Tabla de Moneda;Tabla de Cambios;;;
campovx_11_fuente;Nómina de Inscripción y Transferencias de Aeronaves (TRANSFERENCIA_AERONAVES.DAT);Tabla de Moneda;Tabla de Cambios;;;
campovx_11_fuente;Nómina de Inscripción y Transferencias de Aeronaves (TRANSFERENCIA_AERONAVES.DAT);Tabla de Moneda;Tabla de Cambios;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1899;;;;;
campovx_11_fuente;F1899;;;;;
campovx_11_fuente;F1899;;;;;
campovx_11_fuente;F1899;;;;;
campovx_11_fuente;F1899;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Nómina Transferencias de Vehículos Nuevos (VEHICULO_NUEVO.DAT);Tabla Valor Moneda;;;;
campovx_11_fuente;Nómina Transferencias de Vehículos Usados (VEHICULO_USADO.DAT);;;;;
campovx_11_fuente;Nómina Transferencias de Vehículos Usados (VEHICULO_USADO.DAT);;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;RIAC;F22Sociedad;;;;
campovx_11_fuente;F1879;;;;;
campovx_11_fuente;F1879;;;;;
campovx_11_fuente;Nomina SDF - Nomina Margen de Contribución por Ingresos (Departamento de Análisis Masivo del Contribuyente);;;;;
campovx_11_fuente;Nomina SDF - Nomina Margen de Contribución por RLI (Departamento de Análisis Masivo del Contribuyente);;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;Nomina SDF - Nomina Sobredeclaración y utilización improcedente de Créditos por Inversiones en Activo Fijo (Departamento de Gestión de Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - Contribuyentes tributan en Renta Presunta debiendo hacerlo en Renta efectiva por no cumplimiento de requisitos (Departamento de Gestión de Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - Sobredeclaración De Costos asociados al artículo 30 de la Ley sobre Impuesto a la Renta (Departamento de Gestión de Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - Subdeclaración de RLI por imputación pérdida de arrastre determinada improcedentemente el año anterior (Departamento de Gestión de Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - No cumplir con los requisitos para acogerse y permanecer en el régimen de tributación simplificada del artículo 14 ter letra A) de la LIR (Departamento de Gestión de Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - Subdeclaración de honorarios (Departamento de Gestión de Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - Subdeclaracion de ingresos de primera categoría en el F22 (Departamento de Gestión de Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - Subdeclaración de ingresos afectos a IGC, en el F22 de contribuyentes con inversiones, gastos o desembolsos (Departamento de Gestión de Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - PPUA_Modelo_Predictivo (Departamento de Gestión de Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - ND_F22_con diferencias 1era Categoría (Departamento de Gestión de Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - Casos tratamientos presenciales Alto-Severo (Departamento de Gestión de Cumplimiento Tributario);;;;;
campovx_11_fuente;Nomina SDF - PPUA mas altos;;;;;
campovx_11_fuente;Nomina SDF - Grandes Patrimonios;;;;;
campovx_11_fuente;Nomina SDF - Principales caídas RLI;;;;;
campovx_11_fuente;Nomina SDF - Ajustes tributarios mayor al 50% de la RLI;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;RIAC;F22Sociedad;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;F22;CVC;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F29 (Notificaciones Fuera de Plazo No Pagadas);;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;Avaluaciones;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F1943;Vector Renta;;;;
campovx_11_fuente;F1943;Vector Renta;;;;
campovx_11_fuente;F1943;Vector Renta;;;;
campovx_11_fuente;F1943;Vector Renta;;;;
campovx_11_fuente;F1943;Vector Renta;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;VC_BRAIZ_8000UF_ACTUAL;;;;;
campovx_11_fuente;DTE;;;;;
campovx_11_fuente;DTE;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;Nómina Transbank;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F1944;;;;;
campovx_11_fuente;F1944;;;;;
campovx_11_fuente;F1944;;;;;
campovx_11_fuente;F1944;;;;;
campovx_11_fuente;F1944;;;;;
campovx_11_fuente;F1944;;;;;
campovx_11_fuente;F1944;;;;;
campovx_11_fuente;F1895;;;;;
campovx_11_fuente;F1895;;;;;
campovx_11_fuente;F1895;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;VC_BRAIZ_8000UF_ACTUAL;Vector Renta;;;;
campovx_11_fuente;F2890 (Avaluaciones);Vector Renta;;;;
campovx_11_fuente;CVC;Vector Renta;F2890 (Avaluaciones);;;
campovx_11_fuente;VC_BRAIZ_8000UF_ACTUAL;Vector Renta;;;;
campovx_11_fuente;VC_BRAIZ_8000UF_ACTUAL;;;;;
campovx_11_fuente;VC_BRAIZ_8000UF_ACTUAL;;;;;
campovx_11_fuente;VC_BRAIZ_8000UF_ACTUAL;;;;;
campovx_11_fuente;Nómina SDF: Retenciones por Análisis de Riesgos RLI;;;;;
campovx_11_fuente;Nómina SDF: Retenciones por Análisis de Riesgos Internacionales;;;;;
campovx_11_fuente;Nómina SDF: Retenciones por Análisis de Riesgos Impuesto Global Complementario;;;;;
campovx_11_fuente;Nómina SDF: Obligados a presentar DDJJ 1926;;;;;
campovx_11_fuente;Nómina SDF: Obligados a presentar DDJJ 1938;;;;;
campovx_11_fuente;Nómina SDF: Obligados a presentar DDJJ 1939;;;;;
campovx_11_fuente;Nómina SDF: Obligados a presentar DDJJ 1940;;;;;
campovx_11_fuente;Nómina SDF: Obligados a presentar DDJJ 1941;;;;;
campovx_11_fuente;Nómina SDF: Obligados a presentar DDJJ 1942;;;;;
campovx_11_fuente;Nómina SDF: Obligados a presentar DDJJ 1943;;;;;
campovx_11_fuente;Nómina SDF: Obligados a presentar DDJJ 1879;;;;;
campovx_11_fuente;Nómina SDF: Obligados a presentar DDJJ 1887;;;;;
campovx_11_fuente;Nómina SDF: Obligados a presentar DDJJ 1913;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1879;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;F1913;;;;;
campovx_11_fuente;F1944;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;Nómina SDF: F2890 Valor de mejoras informadas por ROL;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;F1926;;;;;
campovx_11_fuente;Nómina SDF: Contribuyentes seleccionados para tratamiento por subdeclaración de IDP por pérdidas de arrastre en AT-1 con término de revisión;;;;;
campovx_11_fuente;VC_BRAIZ_8000UF_ACTUAL;;;;;
campovx_11_fuente;F1943;Validaciones DDJJ;;;;
campovx_11_fuente;F1938 AT-1;;;;;
campovx_11_fuente;F1938 AT-1;;;;;
campovx_11_fuente;F1938 AT-1;;;;;
campovx_11_fuente;F1938 AT-1;;;;;
campovx_11_fuente;F1938 AT-1;;;;;
campovx_11_fuente;F1938 AT-1;;;;;
campovx_11_fuente;F1938 AT-1;;;;;
campovx_11_fuente;F1938 AT-1;;;;;
campovx_11_fuente;F1938 AT-1;;;;;
campovx_11_fuente;F1938 AT-1;;;;;
campovx_11_fuente;F1938 AT-1;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;Nómina SDF: Liberados de Observaciones de Riesgo Específico;;;;;
campovx_11_fuente;F22;CVC;;;;
campovx_11_fuente;VC_BRAIZ_8000UF_ACTUAL;;;;;
campovx_11_fuente;VC_BRAIZ_8000UF_ACTUAL;;;;;
campovx_11_fuente;F1946;;;;;
campovx_11_fuente;F1904;VC_GENTAB_VECTOR_2010;;;;
campovx_11_fuente;DTE;;;;;
campovx_11_fuente;Nómina SDF: Obligados a aplicar sistema de marcación.;;;;;
campovx_11_fuente;Avaluaciones;Vx013038 y Vx010672;;;;
campovx_11_fuente;F1897AT a F1897AT-N;;;;;
campovx_11_fuente;Nómina ISAPRE;Vector Renta;;;;
campovx_11_fuente;Nómina SDF: Nómina DCV;;;;;
campovx_11_fuente;F1879;;;;;
campovx_11_fuente;F1946;;;;;
campovx_11_fuente;F1946;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;Vector Renta;;;;;
